"Date","Track","Artist","album","Link"
"140205","Barbie & Ken","Sepehr Khalse, Alireza Jj","Pesare Maryam","https://open.spotify.com/track/0CtFIvCbEcqdchCnvfaJfS"
"140205","Lifestyle","Sepehr Khalse, Alireza Jj","Pesare Maryam","https://open.spotify.com/track/75fDd0emM9ZdLiyuE4Gs87"
"140205","Antalya","Sepehr Khalse","Pesare Maryam","https://open.spotify.com/track/42OBY73tsxZAN8YcYn21t3"
"140205","Bombastic","Sepehr Khalse, Chvrsi","Pesare Maryam","https://open.spotify.com/track/1kKDEWeIf80mSqniJWKH5C"
"140205","Champion","Sepehr Khalse, Young Sudden","Pesare Maryam","https://open.spotify.com/track/0eUkXvDufYpnW2P7wUTUUq"
"140205","Heif","Sepehr Khalse, Sijal, Sohrab Mj, The Don","Pesare Maryam","https://open.spotify.com/track/4trgZUwVVxRD0n61j0zZ2i"
"140205","Jetlag","Sepehr Khalse, Behzad Leito","Pesare Maryam","https://open.spotify.com/track/3pvi47CAGRwrtcKKaNDFe8"
"140205","Az Yad Miram","Sepehr Khalse, Sijal, Canis","Pesare Maryam","https://open.spotify.com/track/1RVemhbbT3rajxeGhHO2vL"
"140205","Pesare Maryam (Outro)","Sepehr Khalse","Pesare Maryam","https://open.spotify.com/track/6G9ED24iXhUviSnTrdUnU8"
"140205","Azmayeshgah 17","Hoodadk4, Saeed Dehghan, PROF K","single","https://open.spotify.com/album/1WOh5Ynntxx7gTpWzuNi5B"
"140205","GA (with Tachi) [Phonk Remix]","Safir","single","https://open.spotify.com/album/0uGX3B98gU7gdyAt6NccBO"
"140205","Zendane Khak","Saar, Kaen","single","https://open.spotify.com/album/6hITzpF2k5pUMF1txqzQxq"
"140205","Roohi Mali Eshghi","Shalou","single","https://open.spotify.com/album/4Sholzsz1boUeh9GbZHe1D"
"140205","Sokoot","Taham","single","https://open.spotify.com/album/0hyDOrxNfOWQYgY7VKRBlI"
"140205","Shokoofe","Vatan","single","https://open.spotify.com/album/1UQvAsfhefcN1UexzBoR94"
"140205","Team First","Mersad, Arian Dousti","single","https://open.spotify.com/album/4lEZzWiE2appAITFCfSIhJ"
"140205","Badam Nemiad","Ahood, Arian Dousti","single","https://open.spotify.com/album/02H1oHpjPLbm3LwDYDUhDM"
"140205","Barkhord","Sezavar","single","https://open.spotify.com/album/0S20vuPS2AqM3LWlKOxduF"
"140205","Biparva","Sezavar","single","https://open.spotify.com/album/6Gm76EitXRWMEQQ35mHFJS"
"140205","ABADIO&24SAAT (Therug X Hokm)","PaPa Asli","single","https://open.spotify.com/album/5sxuncvLswLENARyOCsztX"
"140205","Kooch","Sina Sae","single","https://open.spotify.com/album/00msQoBs4ypjcTjaAW3Oot"
"140205","Japa","Sina Sae","single","https://open.spotify.com/album/4SAmq6jvVAMEfhsra9myQ8"
"140205","KAKTUS Performance (LoFi Version)","Sina Sae, Pedram Azad","single","https://open.spotify.com/album/5qMIl7gIDbAbsz8DiRtSqg"
"140205","Maste Alcohol","Catchybeatz, Shazzz, ILLNOIZ","single","https://open.spotify.com/album/619FHBTK3C5ERla8sioZcr"
"140205","Pool Ha","Behzad Leito, Catchybeatz, Benji","single","https://open.spotify.com/album/71uiUcX93HBh2Dd3VN5KiR"
"140205","Mikham Bebinamet","Diezze, Amir Ribar","single","https://open.spotify.com/album/032c0fHT4miEsdnoocAB9R"
"140205","Dastgarmi 100","Ali Owj","single","https://open.spotify.com/album/7DkLN8m5iqDzNIgDyjsGT8"
"140205","Nirvana","Reza Pishro","Nirvana","https://open.spotify.com/track/6uH0qNCbPsN6hjzVTQSLrc"
"140205","Ghabrestoone Hiphop 2","Reza Pishro","Nirvana","https://open.spotify.com/track/2S527NynUSv7wVhGphfPpg"
"140205","Zombie","Reza Pishro","Nirvana","https://open.spotify.com/track/5OaKY8jiH8jEZT79FnGFJS"
"140205","Dardesar","Reza Pishro, Canis","Nirvana","https://open.spotify.com/track/0XvDRDhDCBjrKupnp80JQ4"
"140205","Bache Bahala","Reza Pishro","Nirvana","https://open.spotify.com/track/6ab4rf3InrldCTEzBaYG6d"
"140205","Bale Ghorban","Reza Pishro, Putak","Nirvana","https://open.spotify.com/track/4VNRFVsVeHsd9RE2sxF8Hx"
"140205","Nazm","Reza Pishro","Nirvana","https://open.spotify.com/track/3CNp2EZOJ6WUDLQeNfUE49"
"140205","Vasate Shab","Sadegh, Farhaad, Delaram","single","https://open.spotify.com/album/2ImW4skFLkkZrREIeQYG9z"
"140205","Ye Ruz Hame Miran","Sami Low, Raha","single","https://open.spotify.com/album/5HQfPrRaxZd4kljS9l4PW9"
"140205","Chishod?","Sami Low, Raha, 021kid","single","https://open.spotify.com/album/6TvSxDv9ygVEzXx0CZoS7r"
"140205","Ye Ruz Hame Miran","Sami Low, Raha","Lowkey","https://open.spotify.com/track/537ZnLhaznFAPbYO9mUDVs"
"140205","Hal Mikonam","Sami Low, Koorosh","Lowkey","https://open.spotify.com/track/2SOsGFoLxUf6NPxBSRxVeZ"
"140205","Pole Chubi","Sami Low, Raha","Lowkey","https://open.spotify.com/track/18Bbe1fvd2p7ZQPLSn5egT"
"140205","Sammi","Sami Low","Lowkey","https://open.spotify.com/track/3TmdvV1RzptuzMktrqhU7f"
